Index,Hogwarts House,Proba,Second House,Second Proba
1218,Ravenclaw,0.9703572479548818,Slytherin,0.49524321995307696
1219,Ravenclaw,0.9653343215406417,Hufflepuff,0.43938095065332927
1220,Slytherin,0.96122521194499,Gryffindor,0.5319765874220066
1221,Hufflepuff,0.9209606215142654,Gryffindor,0.35564750297862463
1222,Slytherin,0.9608329995935031,Gryffindor,0.42065062160955413
1223,Gryffindor,0.9801382470158239,Hufflepuff,0.29263272774904514
1224,Hufflepuff,0.8953773029785606,Slytherin,0.42541689257070947
1225,Ravenclaw,0.9661697836646749,Slytherin,0.43601462970883764
1226,Gryffindor,0.9746763103999551,Hufflepuff,0.41912137802809174
1227,Slytherin,0.959983793204409,Hufflepuff,0.4962051589821769
1228,Slytherin,0.9211356952747594,Ravenclaw,0.4591745260905842
1229,Slytherin,0.9670079285984148,Ravenclaw,0.3801109108482029
1230,Ravenclaw,0.9585125364276498,Slytherin,0.3778317027192465
1231,Ravenclaw,0.9744167893127934,Slytherin,0.4103290341943165
1232,Gryffindor,0.9667687320202617,Hufflepuff,0.3555914653748248
1233,Hufflepuff,0.8701697832884462,Slytherin,0.34922682437137414
1234,Hufflepuff,0.9113420540582082,Gryffindor,0.3260782895154267
1235,Hufflepuff,0.8564469073178894,Gryffindor,0.5447607349289305
1236,Ravenclaw,0.957295327679613,Slytherin,0.6191099062844739
1237,Gryffindor,0.966840739145003,Ravenclaw,0.5072959268785527
1238,Hufflepuff,0.6711459265106835,Slytherin,0.5696456130419253
1239,Slytherin,0.9543422866460801,Hufflepuff,0.40624242462770277
1240,Hufflepuff,0.8276458906750827,Gryffindor,0.4790296637015524
1241,Slytherin,0.9699998960651146,Hufflepuff,0.3984689150950868
1242,Hufflepuff,0.7373161382516882,Gryffindor,0.48021903225647217
1243,Ravenclaw,0.9602783033708675,Gryffindor,0.35991561228685887
1244,Hufflepuff,0.8850487212277741,Ravenclaw,0.5839325413917388
1245,Hufflepuff,0.8707372768549244,Slytherin,0.5550799964094487
1246,Ravenclaw,0.9716579222707944,Slytherin,0.5643720492914637
1247,Ravenclaw,0.9579234912987429,Slytherin,0.5053427312516372
1248,Ravenclaw,0.9617197256163849,Hufflepuff,0.321419477757898
1249,Hufflepuff,0.9092258344711613,Gryffindor,0.4178001186469229
1250,Hufflepuff,0.9040874129983639,Gryffindor,0.27163357083999207
1251,Hufflepuff,0.9088021102363258,Slytherin,0.2843381751167147
1252,Hufflepuff,0.9427947695741546,Gryffindor,0.5047243019604198
1253,Hufflepuff,0.9312679134608446,Ravenclaw,0.27974019144400564
1254,Slytherin,0.9732315829521258,Hufflepuff,0.4356785194237716
1255,Ravenclaw,0.9394002378056014,Slytherin,0.5637035593015219
1256,Ravenclaw,0.9697923659721268,Gryffindor,0.29796318428852875
1257,Ravenclaw,0.9755753118391695,Slytherin,0.3959534839121613
1258,Ravenclaw,0.9669782979340505,Slytherin,0.4641247889304357
1259,Gryffindor,0.9937399438941573,Hufflepuff,0.23938080219755475
1260,Hufflepuff,0.9177493682715905,Slytherin,0.4136961030578191
1261,Hufflepuff,0.8473772290422867,Slytherin,0.42212143986922507
1262,Hufflepuff,0.8829341189143777,Gryffindor,0.434850041678203
1263,Slytherin,0.9703790113735574,Gryffindor,0.4379168282627005
1264,Slytherin,0.9713560603891532,Hufflepuff,0.450760153571352
1265,Ravenclaw,0.9775148026423901,Slytherin,0.4755493745100949
1266,Slytherin,0.9821542085431283,Hufflepuff,0.37504139690924204
1267,Slytherin,0.9759804530480859,Gryffindor,0.407875854932203
1268,Hufflepuff,0.8839847158473622,Slytherin,0.36066159834977657
1269,Gryffindor,0.9904931132230489,Slytherin,0.25638582893733197
1270,Hufflepuff,0.9202311308433814,Gryffindor,0.28814616520090114
1271,Gryffindor,0.9891243377856337,Hufflepuff,0.23683509787784598
1272,Slytherin,0.9231919470864043,Ravenclaw,0.6087655101312683
1273,Gryffindor,0.9665974924976273,Hufflepuff,0.5831605920234968
1274,Hufflepuff,0.9277508373910297,Slytherin,0.37682533325508405
1275,Hufflepuff,0.7348756459540622,Ravenclaw,0.6785484307040113
1276,Hufflepuff,0.8148332520530802,Slytherin,0.5770971491990343
1277,Gryffindor,0.9852746397444668,Hufflepuff,0.47136678330206355
1278,Hufflepuff,0.7643231282252894,Ravenclaw,0.4735584371937255
1279,Hufflepuff,0.7962674872196477,Gryffindor,0.528481213301501
1280,Ravenclaw,0.9807510805932512,Slytherin,0.3371720137249938
1281,Hufflepuff,0.9519434206604289,Slytherin,0.39843154060618985
1282,Ravenclaw,0.9713217811985217,Slytherin,0.49979784494089824
1283,Hufflepuff,0.9496058089784893,Ravenclaw,0.27183372732178784
1284,Slytherin,0.9571688265117441,Gryffindor,0.48757929394665295
1285,Gryffindor,0.9780087249027819,Slytherin,0.345117107557239
1286,Hufflepuff,0.8739854458706676,Ravenclaw,0.3200161460055369
1287,Hufflepuff,0.8531303053113121,Gryffindor,0.3913215441963226
1288,Ravenclaw,0.9585101056003028,Slytherin,0.5145219149461192
1289,Hufflepuff,0.8265442369093902,Gryffindor,0.4998408741157417
1290,Ravenclaw,0.9729094865184564,Slytherin,0.5353241442937549
1291,Hufflepuff,0.8902530638948638,Ravenclaw,0.46098408867663876
1292,Slytherin,0.9467677606876187,Hufflepuff,0.37611332273719816
1293,Slytherin,0.9536496332965781,Hufflepuff,0.47618540926707137
1294,Ravenclaw,0.9681922613190386,Slytherin,0.3488063680071122
1295,Slytherin,0.9597061767808237,Gryffindor,0.4262867670662135
1296,Ravenclaw,0.9757305217793382,Slytherin,0.5538912906556439
1297,Hufflepuff,0.8870797636681923,Slytherin,0.3886909399586244
1298,Ravenclaw,0.995696864476155,Slytherin,0.326367870135662
1299,Ravenclaw,0.9643364803356889,Hufflepuff,0.3002265241162728
1300,Slytherin,0.9308911706710631,Ravenclaw,0.45923672443707325
1301,Gryffindor,0.9853276276517416,Hufflepuff,0.2412733532015795
1302,Hufflepuff,0.7766900721891573,Gryffindor,0.5712129937619502
1303,Hufflepuff,0.90355038522027,Slytherin,0.4552330320520517
1304,Gryffindor,0.9320998343652583,Hufflepuff,0.3994762810350125
1305,Slytherin,0.9601055192571745,Hufflepuff,0.41931517617235925
1306,Hufflepuff,0.9088450773702316,Gryffindor,0.2409168756358262
1307,Ravenclaw,0.9727122664307576,Slytherin,0.4091495827433733
1308,Ravenclaw,0.97297264268594,Slytherin,0.511234846284217
1309,Gryffindor,0.9803182760679542,Slytherin,0.34371329473531853
1310,Ravenclaw,0.9329581125890899,Slytherin,0.6888895636630274
1311,Hufflepuff,0.8978132693420234,Slytherin,0.39105968926452545
1312,Hufflepuff,0.9603695489985388,Gryffindor,0.3814158765452714
1313,Gryffindor,0.9513112057902541,Hufflepuff,0.45813341733810325
1314,Hufflepuff,0.9261386418258344,Ravenclaw,0.23296982654291212
1315,Hufflepuff,0.9195811585307906,Gryffindor,0.44014203396871954
1316,Hufflepuff,0.8730455372026332,Gryffindor,0.4983305826746525
1317,Slytherin,0.9859856384184321,Hufflepuff,0.42401881709157585
1318,Slytherin,0.9359759813380781,Ravenclaw,0.3417532851280115
1319,Hufflepuff,0.8462838851049521,Gryffindor,0.5083530089442679
1320,Gryffindor,0.994047686357512,Hufflepuff,0.2966867424126699
1321,Gryffindor,0.9612975467379917,Slytherin,0.4165789464596264
1322,Hufflepuff,0.8576761734649885,Ravenclaw,0.335195478646558
1323,Gryffindor,0.9806889082571749,Slytherin,0.3468943732234657
1324,Ravenclaw,0.9586213110967667,Slytherin,0.4224348560928329
1325,Gryffindor,0.9852397735824501,Ravenclaw,0.2783381698249339
1326,Ravenclaw,0.9611396649194591,Slytherin,0.36886804766914266
1327,Ravenclaw,0.9483201978594756,Slytherin,0.5611053042021766
1328,Gryffindor,0.984685417727655,Hufflepuff,0.39618861877370465
1329,Gryffindor,0.9832657743083012,Hufflepuff,0.4358202934048624
1330,Gryffindor,0.9923827756075891,Hufflepuff,0.34190566331305283
1331,Hufflepuff,0.9208132259675254,Gryffindor,0.39791284287755535
1332,Ravenclaw,0.9756100876730938,Slytherin,0.5477546896136405
1333,Hufflepuff,0.8454242499604859,Ravenclaw,0.3788160427320675
1334,Ravenclaw,0.9824663496686576,Slytherin,0.6499131110095269
1335,Slytherin,0.9671265266301221,Gryffindor,0.5274525893182331
1336,Ravenclaw,0.9741140173171343,Slytherin,0.4204111439516496
1337,Hufflepuff,0.6806699299770551,Gryffindor,0.5578048515203259
1338,Ravenclaw,0.9870852632897754,Slytherin,0.4264566821136198
1339,Hufflepuff,0.8081900432705426,Ravenclaw,0.4762288164159306
1340,Slytherin,0.9438170533651139,Gryffindor,0.430436327839467
1341,Ravenclaw,0.9775454776218351,Slytherin,0.32869846159565214
1342,Hufflepuff,0.9116656307260744,Ravenclaw,0.33827617828202705
1343,Slytherin,0.9740534669301594,Hufflepuff,0.3823547440376082
1344,Ravenclaw,0.9596510118925977,Slytherin,0.49350089196158636
1345,Hufflepuff,0.6813866411940154,Gryffindor,0.5048030152088726
1346,Slytherin,0.9594826578952884,Hufflepuff,0.4819317976923665
1347,Hufflepuff,0.912930880724496,Slytherin,0.33187883538231916
1348,Gryffindor,0.9640254963274861,Slytherin,0.28846514211740737
1349,Slytherin,0.9667346487132327,Hufflepuff,0.34903240031192356
1350,Slytherin,0.9367818283937369,Gryffindor,0.4295424140182225
1351,Ravenclaw,0.9665267926311806,Slytherin,0.29138551417673386
1352,Ravenclaw,0.982947747354346,Slytherin,0.33996423223323513
1353,Ravenclaw,0.9815675371215045,Slytherin,0.6453773371714392
1354,Hufflepuff,0.9175420679414482,Gryffindor,0.46544209582778506
1355,Ravenclaw,0.9670788259651459,Slytherin,0.5544755772140391
1356,Hufflepuff,0.969089383246291,Slytherin,0.303422946311241
1357,Hufflepuff,0.8637547898558907,Ravenclaw,0.2884983571639587
1358,Gryffindor,0.9945480840324861,Hufflepuff,0.5900566680207214
1359,Ravenclaw,0.9849754117013187,Slytherin,0.45497060248802124
1360,Hufflepuff,0.9570443064958108,Gryffindor,0.2730857665112334
1361,Slytherin,0.9846092143574934,Hufflepuff,0.40825348196014505
1362,Gryffindor,0.9773400710303142,Hufflepuff,0.33533831636693157
1363,Gryffindor,0.989761959678645,Slytherin,0.3575581314125804
1364,Ravenclaw,0.9755434842046138,Hufflepuff,0.33656355212650035
1365,Hufflepuff,0.9487982183349062,Gryffindor,0.40375176225928944
1366,Hufflepuff,0.8861593551017397,Slytherin,0.3981235136262169
1367,Slytherin,0.9650055058325648,Gryffindor,0.3789193162347167
1368,Ravenclaw,0.9536040228808396,Slytherin,0.2988091747987155
1369,Hufflepuff,0.9349272938453559,Slytherin,0.26797091424266317
1370,Gryffindor,0.9893317372054691,Hufflepuff,0.4204567882702375
1371,Ravenclaw,0.8928864446368645,Slytherin,0.4733684943222
1372,Ravenclaw,0.929690635719186,Slytherin,0.3556215028333626
1373,Hufflepuff,0.900155308079762,Slytherin,0.311028261815602
1374,Slytherin,0.9760644406283913,Hufflepuff,0.42267368225738255
1375,Hufflepuff,0.9307686559117446,Slytherin,0.29248093282985677
1376,Gryffindor,0.9891102382870735,Hufflepuff,0.430055272700712
1377,Gryffindor,0.9900686321348467,Hufflepuff,0.327278823957079
1378,Ravenclaw,0.9613214892266103,Slytherin,0.5725266630331013
1379,Slytherin,0.9430116514482366,Gryffindor,0.47805676408138875
1380,Hufflepuff,0.8966279642407191,Slytherin,0.48161954986161465
1381,Ravenclaw,0.9818832833506771,Gryffindor,0.2991102437765529
1382,Hufflepuff,0.8469599716160182,Slytherin,0.39366144970041933
1383,Ravenclaw,0.9785127395290147,Slytherin,0.7029259962785164
1384,Ravenclaw,0.9701184361997313,Slytherin,0.4365829272317762
1385,Hufflepuff,0.8308828091611754,Ravenclaw,0.5141654542187134
1386,Hufflepuff,0.9104763520222466,Slytherin,0.25722058462847874
1387,Ravenclaw,0.9495658277998632,Slytherin,0.5436131464889145
1388,Ravenclaw,0.9397524217693848,Slytherin,0.43626703431768027
1389,Ravenclaw,0.8946675648801607,Slytherin,0.6133757077961319
1390,Gryffindor,0.9848699378710125,Ravenclaw,0.3469287720361488
1391,Hufflepuff,0.7416329249752915,Gryffindor,0.4646928379066391
1392,Ravenclaw,0.9780620890232343,Slytherin,0.2916404423638112
1393,Slytherin,0.9583469092680457,Hufflepuff,0.3831396947881943
1394,Ravenclaw,0.9679382766217814,Slytherin,0.4584270610741574
1395,Hufflepuff,0.7488941940765458,Slytherin,0.512458468610169
1396,Ravenclaw,0.9846711481109247,Slytherin,0.5102442811188436
1397,Gryffindor,0.994625140135278,Hufflepuff,0.36219543318947794
1398,Hufflepuff,0.8548860029770625,Gryffindor,0.5138124330159801
1399,Gryffindor,0.9805620211368716,Slytherin,0.3213570835948286
1400,Gryffindor,0.9883415834863513,Hufflepuff,0.32770565096500476
1401,Slytherin,0.9657665603091306,Hufflepuff,0.3400453392804582
1402,Slytherin,0.964483278022715,Gryffindor,0.37759648649670496
1403,Ravenclaw,0.9552734847387826,Slytherin,0.49178971712442787
1404,Gryffindor,0.9780923124123303,Hufflepuff,0.30023853298507114
1405,Gryffindor,0.9809587360257309,Hufflepuff,0.4300678888123244
1406,Gryffindor,0.9376097436270973,Ravenclaw,0.46385311390371625
1407,Ravenclaw,0.9827591112174926,Slytherin,0.46006531158397307
1408,Hufflepuff,0.8578613378046978,Slytherin,0.4517687203338142
1409,Hufflepuff,0.8886086993693332,Ravenclaw,0.276753612353647
1410,Gryffindor,0.9911773134534149,Hufflepuff,0.33815364941627596
1411,Hufflepuff,0.8674805519200051,Ravenclaw,0.32254201026428697
1412,Slytherin,0.9502579757507907,Ravenclaw,0.3922224840382057
1413,Ravenclaw,0.973099808006543,Slytherin,0.41997226685178973
1414,Ravenclaw,0.9628901057486013,Slytherin,0.3836858555695896
1415,Hufflepuff,0.9514964197563106,Slytherin,0.3005180905003828
1416,Slytherin,0.9609626556173285,Ravenclaw,0.34827874613816034
1417,Gryffindor,0.9534385574703284,Ravenclaw,0.41702311910898426
1418,Ravenclaw,0.9736381609343007,Slytherin,0.42217323176865557
1419,Ravenclaw,0.967382534660466,Slytherin,0.26861944301444046
1420,Hufflepuff,0.812301945770982,Ravenclaw,0.5437234213307961
1421,Ravenclaw,0.9655897428507789,Slytherin,0.505552264716301
1422,Hufflepuff,0.7872440372894197,Slytherin,0.5289302140680612
1423,Gryffindor,0.9948916931865045,Slytherin,0.31842254456306296
1424,Slytherin,0.9742346874174872,Hufflepuff,0.35380108963991724
1425,Hufflepuff,0.8956883512443942,Slytherin,0.3296530894134047
1426,Hufflepuff,0.9003772798423121,Gryffindor,0.2955436642982343
1427,Hufflepuff,0.8428338283042467,Gryffindor,0.6591611890123781
1428,Ravenclaw,0.9630386344151385,Slytherin,0.6164984386626774
1429,Ravenclaw,0.9775278244163121,Slytherin,0.533338046683354
1430,Slytherin,0.9515799696313828,Gryffindor,0.47798904260093467
1431,Ravenclaw,0.9572007391405062,Slytherin,0.4441161900554174
1432,Hufflepuff,0.9468736551000941,Slytherin,0.43241259544171406
1433,Ravenclaw,0.9756730151632977,Slytherin,0.5286948493607262
1434,Gryffindor,0.9894841384652259,Hufflepuff,0.37328690702225664
1435,Hufflepuff,0.9290779028606395,Slytherin,0.2678665550101921
1436,Slytherin,0.9621075338001953,Hufflepuff,0.4412506972711303
1437,Gryffindor,0.9954501291376247,Hufflepuff,0.2528760764141067
1438,Hufflepuff,0.8639722075160257,Gryffindor,0.40715447018567247
1439,Hufflepuff,0.8338937262545937,Slytherin,0.4369153483108014
1440,Gryffindor,0.9912954062238701,Hufflepuff,0.2646632455123915
1441,Slytherin,0.9712356428638802,Hufflepuff,0.44873156838865624
1442,Hufflepuff,0.7138360779228566,Ravenclaw,0.4591420251349882
1443,Gryffindor,0.9804231904190089,Hufflepuff,0.3628274140692444
1444,Ravenclaw,0.9861167104888214,Slytherin,0.2913603312525901
1445,Gryffindor,0.9933331007344091,Slytherin,0.4224871726807475
1446,Hufflepuff,0.8113175092031661,Ravenclaw,0.4105224063834734
1447,Slytherin,0.9434513194862694,Hufflepuff,0.5285796937169406
1448,Ravenclaw,0.9617557179559912,Slytherin,0.3124081774258293
1449,Slytherin,0.97987155631253,Hufflepuff,0.6037783109780279
1450,Ravenclaw,0.9724340051697592,Slytherin,0.6268169183550386
1451,Gryffindor,0.9779575187819228,Hufflepuff,0.49731703324089355
1452,Slytherin,0.9504406152870003,Ravenclaw,0.4653108160561043
1453,Hufflepuff,0.8852569618268566,Slytherin,0.34322438925788434
1454,Ravenclaw,0.9752225339850491,Slytherin,0.293859932445912
1455,Hufflepuff,0.8765510265290872,Slytherin,0.39405470767225675
1456,Hufflepuff,0.8931460991734014,Ravenclaw,0.3304133368018628
1457,Gryffindor,0.980369728402667,Hufflepuff,0.41084442510291863
1458,Gryffindor,0.9925548944738284,Slytherin,0.2760027519732334
1459,Hufflepuff,0.8721378779928405,Gryffindor,0.4054265794166262
1460,Ravenclaw,0.9783312302259294,Slytherin,0.4042274948604985
1461,Slytherin,0.7821706756948965,Ravenclaw,0.6373555701398036
1462,Gryffindor,0.9902972870812499,Hufflepuff,0.384429930939764
1463,Hufflepuff,0.9252252542369866,Slytherin,0.35199679355428215
1464,Hufflepuff,0.8699714297870681,Slytherin,0.396822809236234
1465,Ravenclaw,0.9805488148485247,Slytherin,0.5913091465206659
1466,Hufflepuff,0.8331909320541663,Gryffindor,0.5976761237176713
1467,Hufflepuff,0.7312493330521787,Slytherin,0.487510159352922
1468,Hufflepuff,0.9599837779519204,Slytherin,0.39279631956514877
1469,Ravenclaw,0.9673515749544758,Slytherin,0.42608439511258606
1470,Slytherin,0.951056883066169,Gryffindor,0.45637052221383995
1471,Hufflepuff,0.926959304930958,Slytherin,0.398236430745346
1472,Slytherin,0.9631286838032114,Hufflepuff,0.36641661123923164
1473,Hufflepuff,0.8722683416407773,Gryffindor,0.4256825819652446
1474,Gryffindor,0.9940592939009649,Hufflepuff,0.20707904186127268
1475,Hufflepuff,0.8803468297897329,Slytherin,0.39101656144701885
1476,Slytherin,0.9590100027571018,Gryffindor,0.4508359333802165
1477,Ravenclaw,0.9764151570489299,Hufflepuff,0.37072557704286935
1478,Ravenclaw,0.9762143707919874,Slytherin,0.4874998512854747
1479,Slytherin,0.960748233881706,Gryffindor,0.37151346541949615
1480,Slytherin,0.8229149363024306,Hufflepuff,0.5262868474838106
1481,Ravenclaw,0.9713473072516513,Slytherin,0.5215540695613503
1482,Hufflepuff,0.928881723382565,Slytherin,0.3520415164701963
1483,Hufflepuff,0.7811855136431449,Gryffindor,0.5583783943627028
1484,Ravenclaw,0.9725061401780004,Slytherin,0.3947038135608229
1485,Hufflepuff,0.9273726904645813,Slytherin,0.46811794528020395
1486,Hufflepuff,0.8435361801190093,Slytherin,0.4642702451288999
1487,Slytherin,0.9699145888233137,Hufflepuff,0.3685592428119649
1488,Hufflepuff,0.9534680962987124,Gryffindor,0.37022235476700066
1489,Ravenclaw,0.9768150673234893,Slytherin,0.4204231597634015
1490,Ravenclaw,0.9742519502149222,Slytherin,0.3828496060345324
1491,Hufflepuff,0.8951667170143904,Slytherin,0.31301667755051477
1492,Gryffindor,0.9739176451032322,Hufflepuff,0.3882403263254793
1493,Hufflepuff,0.9692616722608195,Slytherin,0.1999631159860648
1494,Ravenclaw,0.9680038130841445,Slytherin,0.6032777862820847
1495,Gryffindor,0.9936583715940317,Hufflepuff,0.33136950812255994
1496,Hufflepuff,0.8433545991922805,Gryffindor,0.41280638434975775
1497,Slytherin,0.9493411225997532,Hufflepuff,0.4394362905424979
1498,Hufflepuff,0.8424220451731657,Gryffindor,0.4905207392265639
1499,Ravenclaw,0.981302280241078,Slytherin,0.4333916666205381
1500,Ravenclaw,0.9547329818217627,Slytherin,0.42223579874481
1501,Hufflepuff,0.8918588660063378,Slytherin,0.37523859484032895
1502,Ravenclaw,0.9588215482432632,Slytherin,0.4325764075184763
1503,Gryffindor,0.9824513722589007,Hufflepuff,0.41375384944008264
1504,Hufflepuff,0.8917813219548133,Slytherin,0.40329001399126335
1505,Ravenclaw,0.97105418434738,Slytherin,0.39672180239843724
1506,Hufflepuff,0.8380996958394914,Ravenclaw,0.45291742530715906
1507,Slytherin,0.9637520380284778,Hufflepuff,0.3955513309716797
1508,Slytherin,0.9817853384587575,Hufflepuff,0.4543340263289653
1509,Hufflepuff,0.9031333306496452,Slytherin,0.31485385696940443
1510,Hufflepuff,0.8810663280301316,Slytherin,0.3216859896695625
1511,Gryffindor,0.9804360825939448,Slytherin,0.34077346410306203
1512,Ravenclaw,0.9741943254244193,Slytherin,0.3162618640799625
1513,Ravenclaw,0.9636182239167029,Slytherin,0.4039657505908679
1514,Ravenclaw,0.974232504401478,Slytherin,0.671511727677668
1515,Ravenclaw,0.966369315404907,Slytherin,0.5433259086522311
1516,Ravenclaw,0.9185075541958824,Slytherin,0.7533727741750337
1517,Hufflepuff,0.8970022971376547,Slytherin,0.3843396048327611
1518,Ravenclaw,0.9553261021718811,Slytherin,0.40065887092075625
1519,Gryffindor,0.9865405234872813,Hufflepuff,0.3048153427776798
1520,Gryffindor,0.9844077790076885,Ravenclaw,0.41035489779318995
1521,Ravenclaw,0.9802468175903208,Slytherin,0.532656098149528
1522,Ravenclaw,0.9748448924102721,Slytherin,0.3060901485037507
1523,Ravenclaw,0.9710262783897825,Slytherin,0.48376569896927835
1524,Hufflepuff,0.8860804760051691,Gryffindor,0.5674366139395672
1525,Hufflepuff,0.8959364824184854,Slytherin,0.33433607437076207
1526,Hufflepuff,0.9070553580131184,Slytherin,0.4850055631593243
1527,Hufflepuff,0.881377850702327,Ravenclaw,0.42201794632665796
1528,Hufflepuff,0.9144062292315887,Slytherin,0.4113167937027271
1529,Gryffindor,0.9928753291308768,Hufflepuff,0.2199721016394441
1530,Hufflepuff,0.9270041138711251,Gryffindor,0.38823946422716116
1531,Ravenclaw,0.9712548000094204,Slytherin,0.4070901641669256
1532,Slytherin,0.9781671750480563,Hufflepuff,0.3695389393361084
1533,Ravenclaw,0.925585208838972,Slytherin,0.5721076143644876
1534,Ravenclaw,0.9841042046389642,Slytherin,0.5750231686299191
1535,Gryffindor,0.9921539257204637,Hufflepuff,0.46539604810162205
1536,Hufflepuff,0.869698865796509,Gryffindor,0.45778837530088384
1537,Hufflepuff,0.8840701121051531,Slytherin,0.502698254384832
1538,Ravenclaw,0.9722364350910591,Slytherin,0.5586924536092971
1539,Slytherin,0.9587971048830035,Hufflepuff,0.4251671729824389
1540,Hufflepuff,0.9050889391718656,Slytherin,0.5029991389487404
1541,Hufflepuff,0.9393748522113955,Slytherin,0.36431261049598546
1542,Ravenclaw,0.9661119349964583,Slytherin,0.7262801254509774
1543,Hufflepuff,0.8838359600260625,Slytherin,0.42490426773771073
1544,Hufflepuff,0.901467006180081,Gryffindor,0.3679399806412695
1545,Slytherin,0.9787107481466798,Hufflepuff,0.44902529541596164
1546,Hufflepuff,0.8710923081118354,Slytherin,0.42436051471290503
1547,Gryffindor,0.9809452506538924,Slytherin,0.3016284900952304
1548,Slytherin,0.9489213564183693,Ravenclaw,0.36079509714960456
1549,Gryffindor,0.9935723460624504,Hufflepuff,0.2807985490463166
1550,Slytherin,0.9550871431186916,Gryffindor,0.4147707411736078
1551,Ravenclaw,0.9765920122890968,Slytherin,0.5353386204989211
1552,Ravenclaw,0.9586249601599304,Slytherin,0.39885454894222033
1553,Hufflepuff,0.753531714246621,Slytherin,0.4123939101206876
1554,Gryffindor,0.9711154632278072,Hufflepuff,0.4006113694527044
1555,Ravenclaw,0.9865704338082695,Slytherin,0.6346724732720196
1556,Ravenclaw,0.983792522608749,Slytherin,0.5204113892581106
1557,Hufflepuff,0.9322122189070221,Slytherin,0.32993124761382786
1558,Ravenclaw,0.9787431290034988,Slytherin,0.36395596089442145
1559,Ravenclaw,0.9714095132987337,Slytherin,0.38237250268599193
1560,Ravenclaw,0.9729191168632941,Slytherin,0.44447976163581415
1561,Ravenclaw,0.9622754707063134,Slytherin,0.422416241462365
1562,Ravenclaw,0.9586524316021026,Slytherin,0.3768969043488058
1563,Hufflepuff,0.867829043045091,Slytherin,0.2955020238591103
1564,Ravenclaw,0.9628555139153022,Slytherin,0.33614211941168903
1565,Gryffindor,0.9856220960502742,Hufflepuff,0.4255899323866255
1566,Gryffindor,0.9848186159383584,Hufflepuff,0.4964031479180189
1567,Ravenclaw,0.9663298454376258,Slytherin,0.5551208526642127
1568,Ravenclaw,0.9850050513569464,Slytherin,0.4630665511575268
1569,Ravenclaw,0.9384952988565962,Slytherin,0.3579482573720252
1570,Hufflepuff,0.8887119410962541,Ravenclaw,0.32091892561762975
1571,Slytherin,0.9529861424686812,Gryffindor,0.4205662370623726
1572,Hufflepuff,0.9114979722749004,Slytherin,0.38208198786860775
1573,Gryffindor,0.9909127880588428,Slytherin,0.4455173061728936
1574,Ravenclaw,0.9754879090845201,Slytherin,0.5282989253758839
1575,Ravenclaw,0.9661414476241248,Slytherin,0.32540717920215806
1576,Ravenclaw,0.9787533011868285,Slytherin,0.35415047746979506
1577,Ravenclaw,0.9831379170332968,Slytherin,0.4854428804627168
1578,Gryffindor,0.9782779251712449,Hufflepuff,0.2912722920602132
1579,Slytherin,0.9351274834136459,Gryffindor,0.780232670821839
1580,Hufflepuff,0.8536435795315248,Slytherin,0.4456826163184603
1581,Slytherin,0.9759642598732579,Hufflepuff,0.3736540011399509
1582,Ravenclaw,0.9793630053651068,Slytherin,0.6434969236881558
1583,Slytherin,0.9256146728752398,Ravenclaw,0.48852337704058
1584,Slytherin,0.9589087812439145,Gryffindor,0.6777666908704739
1585,Hufflepuff,0.8305238550371519,Gryffindor,0.5448635933423454
1586,Slytherin,0.9769437021601136,Hufflepuff,0.4799055708488829
1587,Hufflepuff,0.8875088695241944,Slytherin,0.38185734352936973
1588,Slytherin,0.9682168955475575,Gryffindor,0.5224447884454511
1589,Hufflepuff,0.9214522933742413,Gryffindor,0.39461046102372305
1590,Ravenclaw,0.9619246006956763,Slytherin,0.5229578475133135
1591,Slytherin,0.9680816361010134,Hufflepuff,0.34509254654990834
1592,Gryffindor,0.9829319020896018,Ravenclaw,0.36399631139961075
1593,Ravenclaw,0.979895759788218,Slytherin,0.34265674030118753
1594,Hufflepuff,0.8602441934193107,Gryffindor,0.4475980243353014
1595,Gryffindor,0.9783985497622228,Ravenclaw,0.3277311885372935
1596,Hufflepuff,0.761869905962833,Gryffindor,0.5230174183977108
1597,Gryffindor,0.9867853443815913,Hufflepuff,0.3017801054585354
1598,Hufflepuff,0.9270937880950936,Slytherin,0.33043774879084004
1599,Hufflepuff,0.9576536701152635,Slytherin,0.24642285785591211
